"status","duration","history","purpose","credit","bonds","jobex","rate","sex","guarantor","residence","property","age","install","house","nocredit","job","no","ph","nri","credibility","TIN_status_A11","TIN_status_A12","TIN_status_A13","TIN_status_A14","TIN_history_A30","TIN_history_A31","TIN_history_A32","TIN_history_A33","TIN_history_A34","TIN_purpose_A40","TIN_purpose_A41","TIN_purpose_A410","TIN_purpose_A42","TIN_purpose_A43","TIN_purpose_A44","TIN_purpose_A45","TIN_purpose_A46","TIN_purpose_A48","TIN_purpose_A49","TIN_bonds_A61","TIN_bonds_A62","TIN_bonds_A63","TIN_bonds_A64","TIN_bonds_A65","TIN_jobex_A71","TIN_jobex_A72","TIN_jobex_A73","TIN_jobex_A74","TIN_jobex_A75","TIN_sex_A91","TIN_sex_A92","TIN_sex_A93","TIN_sex_A94","TIN_guarantor_A101","TIN_guarantor_A102","TIN_guarantor_A103","TIN_property_A121","TIN_property_A122","TIN_property_A123","TIN_property_A124","TIN_install_A141","TIN_install_A142","TIN_install_A143","TIN_house_A151","TIN_house_A152","TIN_house_A153","TIN_job_A171","TIN_job_A172","TIN_job_A173","TIN_job_A174","TIN_ph_A191","TIN_ph_A192","TIN_nri_A201","TIN_nri_A202","R01_credit","RIN_age_4","R01_credibility","RIN_R01_credit_4"
"A14",33,"A33","A49",2764,"A61","A73",2,"A92","A101",2,"A123",26,"A143","A152",2,"A173",1,"A192","A201",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.138329481677121,0,0,0
"A13",24,"A32","A42",3749,"A61","A72",2,"A92","A101",4,"A123",26,"A143","A152",1,"A173",1,"A191","A201",1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.192527786948388,0,0,1
"A12",12,"A32","A43",1158,"A63","A73",3,"A91","A101",1,"A123",26,"A143","A152",1,"A173",1,"A192","A201",1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.0499614834378783,0,0,0
"A11",24,"A32","A43",2384,"A61","A75",4,"A93","A101",4,"A121",64,"A141","A151",1,"A172",1,"A191","A201",1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0.117420490811049,2,0,0
"A14",12,"A34","A42",1592,"A64","A74",3,"A92","A101",2,"A122",35,"A143","A152",1,"A173",1,"A191","A202",1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0.0738417519533399,1,0,0
"A14",9,"A34","A42",2406,"A61","A71",2,"A93","A101",3,"A123",31,"A143","A152",1,"A174",1,"A191","A201",1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0.118631011334874,1,0,0
"A13",42,"A34","A41",4796,"A61","A75",4,"A93","A101",4,"A124",56,"A143","A153",1,"A173",1,"A191","A201",1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0.250137559150435,2,0,1
"A11",24,"A32","A42",3234,"A61","A72",4,"A92","A101",4,"A121",23,"A143","A151",1,"A172",1,"A192","A201",2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0.164190601958842,0,1,0
"A14",36,"A33","A40",10875,"A61","A75",2,"A93","A101",2,"A123",45,"A143","A152",2,"A173",2,"A192","A201",1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.584626389347419,1,0,2
"A12",9,"A32","A42",2030,"A65","A74",2,"A93","A101",1,"A123",24,"A143","A152",1,"A173",1,"A192","A201",1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.0979421151094971,0,0,0
"A14",12,"A32","A40",1386,"A63","A73",2,"A92","A101",2,"A122",26,"A143","A152",1,"A173",1,"A191","A201",2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.0625068779575217,0,1,0
"A14",15,"A34","A46",1532,"A62","A73",4,"A92","A101",3,"A123",31,"A143","A152",1,"A173",1,"A191","A201",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.0705403323429074,1,0,0
"A12",30,"A34","A40",5234,"A61","A71",4,"A94","A101",2,"A123",28,"A143","A152",2,"A174",1,"A191","A201",2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0.274237922306592,0,1,1
"A14",10,"A32","A41",2901,"A65","A72",1,"A92","A101",4,"A121",31,"A143","A151",1,"A173",1,"A191","A201",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0.145867723120942,1,0,0
"A14",9,"A32","A40",3577,"A62","A73",1,"A93","A103",2,"A121",26,"A143","A151",1,"A173",2,"A191","A202",1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0.183063717398481,0,0,1
"A14",6,"A31","A40",783,"A65","A73",1,"A93","A103",2,"A121",26,"A142","A152",1,"A172",2,"A191","A201",1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0.0293276108726753,0,0,0
"A14",18,"A34","A43",1169,"A65","A73",4,"A93","A101",3,"A122",29,"A143","A152",2,"A173",1,"A192","A201",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.0505667436997909,1,0,0
"A12",24,"A32","A42",3069,"A62","A75",4,"A93","A101",4,"A124",30,"A143","A153",1,"A173",1,"A191","A201",1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0.155111698030153,1,0,0
"A12",21,"A34","A49",3652,"A61","A74",2,"A93","A101",3,"A122",27,"A143","A152",2,"A173",1,"A191","A201",1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.187190491911522,0,0,1
"A14",42,"A34","A42",4042,"A63","A73",4,"A93","A101",4,"A121",36,"A143","A152",2,"A173",1,"A192","A201",1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.208649719379333,1,0,1
"A14",24,"A32","A40",1474,"A62","A72",4,"A94","A101",3,"A121",33,"A143","A152",1,"A173",1,"A192","A201",1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.0673489600528227,1,0,0
"A12",11,"A32","A42",1577,"A64","A72",4,"A92","A101",1,"A121",20,"A143","A152",1,"A173",1,"A191","A201",1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.0730163970507318,0,0,0
"A14",15,"A32","A41",3812,"A62","A72",1,"A92","A101",4,"A123",23,"A143","A152",1,"A173",1,"A192","A201",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.195994277539342,0,0,1
"A12",30,"A32","A42",3832,"A61","A72",2,"A94","A101",1,"A122",22,"A143","A152",1,"A173",1,"A191","A201",1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.197094750742819,0,0,1
"A14",15,"A33","A43",1478,"A61","A73",4,"A94","A101",3,"A121",33,"A141","A152",2,"A173",1,"A191","A201",1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0675690546935182,1,0,0
"A11",18,"A32","A42",3650,"A61","A72",1,"A92","A101",4,"A123",22,"A143","A151",1,"A173",1,"A191","A201",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0.187080444591174,0,0,1
"A12",18,"A34","A40",1056,"A61","A75",3,"A93","A103",3,"A121",30,"A141","A152",2,"A173",1,"A191","A201",2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0443490701001431,1,1,0
"A14",24,"A34","A43",2223,"A62","A75",4,"A93","A101",4,"A122",52,"A141","A152",2,"A173",1,"A191","A201",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0.108561681523055,2,0,0
"A13",36,"A32","A43",3913,"A61","A73",2,"A93","A101",2,"A121",23,"A143","A152",1,"A173",1,"A192","A201",1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.201551667216903,0,0,1
"A14",30,"A34","A43",4530,"A61","A74",4,"A92","A101",4,"A123",26,"A143","A151",1,"A174",1,"A192","A201",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0.235501265544184,0,0,1
"A13",30,"A34","A43",3017,"A61","A75",4,"A93","A101",4,"A122",47,"A143","A152",1,"A173",1,"A191","A201",1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.152250467701111,2,0,0
"A14",12,"A32","A43",707,"A61","A73",4,"A93","A101",2,"A121",30,"A141","A152",2,"A173",1,"A191","A201",1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0251458126994608,1,0,0
"A12",12,"A32","A43",1331,"A61","A72",2,"A93","A101",1,"A123",22,"A142","A152",1,"A173",1,"A191","A201",2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0.0594805766479586,0,1,0
"A12",15,"A34","A43",2728,"A65","A74",4,"A93","A103",2,"A121",35,"A141","A152",3,"A173",1,"A192","A201",1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0.136348629910862,1,0,0
"A14",12,"A32","A49",1542,"A61","A74",2,"A93","A101",4,"A123",36,"A143","A152",1,"A173",1,"A192","A201",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.0710905689446462,1,0,0
"A14",12,"A32","A40",3527,"A65","A72",2,"A93","A101",3,"A122",45,"A143","A152",1,"A174",2,"A192","A201",1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0.180312534389788,1,0,1
"A11",12,"A32","A41",3386,"A61","A75",3,"A93","A101",4,"A124",35,"A143","A153",1,"A173",1,"A192","A201",2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0.172554198305271,1,1,1
"A11",15,"A34","A42",975,"A61","A73",2,"A91","A101",3,"A122",25,"A143","A152",2,"A173",1,"A191","A201",1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.0398921536260592,0,0,0
"A14",15,"A32","A42",2221,"A63","A73",2,"A92","A101",4,"A123",20,"A143","A151",1,"A173",1,"A191","A201",1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0.108451634202707,0,0,0
"A14",9,"A34","A46",1244,"A65","A75",4,"A92","A101",4,"A122",41,"A143","A151",2,"A172",1,"A191","A201",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0.0546935182128315,1,0,0
"A11",12,"A33","A40",1344,"A61","A73",4,"A93","A101",2,"A121",43,"A143","A152",2,"A172",2,"A191","A201",1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.060195884230219,1,0,0
"A12",15,"A34","A43",1537,"A65","A75",4,"A93","A103",4,"A121",50,"A143","A152",2,"A173",1,"A192","A201",1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.0708154506437768,2,0,0
"A12",18,"A34","A49",3590,"A61","A71",3,"A94","A101",3,"A123",40,"A143","A152",3,"A171",2,"A192","A201",1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0.183779024980742,1,0,1
"A14",12,"A32","A42",763,"A61","A73",4,"A92","A101",1,"A121",26,"A143","A152",1,"A173",1,"A192","A201",1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.0282271376691978,0,0,0
"A14",24,"A32","A40",1469,"A62","A75",4,"A94","A101",4,"A121",41,"A143","A151",1,"A172",1,"A191","A201",1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0.0670738417519533,1,0,0
"A14",12,"A32","A41",1413,"A64","A74",3,"A93","A101",2,"A122",55,"A143","A152",1,"A173",1,"A191","A202",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0.0639925167822163,2,0,0
"A12",12,"A32","A43",1534,"A61","A72",1,"A94","A101",1,"A121",23,"A143","A151",1,"A173",1,"A191","A201",2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0.0706503796632552,0,1,0
"A12",18,"A34","A40",884,"A61","A75",4,"A93","A101",4,"A123",36,"A141","A152",1,"A173",2,"A192","A201",2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0.0348850005502366,1,1,0
"A14",15,"A33","A41",3594,"A61","A72",1,"A92","A101",2,"A122",46,"A143","A152",2,"A172",1,"A191","A201",1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.183999119621437,1,0,1
"A12",24,"A32","A40",1201,"A61","A72",4,"A93","A101",1,"A122",26,"A143","A152",1,"A173",1,"A191","A201",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.0523275008253549,0,0,0
"A14",10,"A32","A42",2210,"A61","A73",2,"A93","A101",2,"A121",25,"A141","A151",1,"A172",1,"A191","A201",2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0.107846373940795,0,1,0
"A12",9,"A32","A46",1199,"A61","A74",4,"A92","A101",4,"A122",67,"A143","A152",2,"A174",1,"A192","A201",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0.0522174535050072,3,0,0
"A13",12,"A32","A43",3016,"A61","A73",3,"A94","A101",1,"A123",24,"A143","A152",1,"A173",1,"A191","A201",1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.152195444040938,0,0,0
"A14",15,"A34","A42",2788,"A61","A74",2,"A92","A102",3,"A123",24,"A141","A152",2,"A173",1,"A191","A201",1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0.139650049521294,0,0,0
"A14",6,"A32","A48",1238,"A65","A71",4,"A93","A101",4,"A122",36,"A143","A152",1,"A174",2,"A192","A201",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0.0543633762517883,1,0,0
"A11",20,"A34","A42",4272,"A61","A75",1,"A92","A101",4,"A122",24,"A143","A152",2,"A173",1,"A191","A201",1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.221305161219324,0,0,1
"A13",12,"A34","A40",1480,"A63","A71",2,"A93","A101",4,"A124",66,"A141","A153",3,"A171",1,"A191","A201",1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0.067679102013866,3,0,0
"A14",24,"A34","A41",3868,"A61","A75",4,"A92","A101",2,"A123",41,"A143","A151",2,"A174",1,"A192","A201",1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0.199075602509079,1,0,1
"A12",21,"A34","A42",2745,"A64","A74",3,"A93","A101",2,"A123",32,"A143","A152",2,"A173",1,"A192","A201",1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.137284032133818,1,0,0
"A12",12,"A32","A43",1484,"A65","A73",2,"A94","A101",1,"A121",25,"A143","A152",1,"A173",1,"A192","A201",2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.0678991966545615,0,1,0
"A11",15,"A32","A40",3959,"A61","A73",3,"A92","A101",2,"A122",29,"A143","A152",1,"A173",1,"A192","A201",2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.204082755584902,1,1,1
"A12",12,"A32","A42",3017,"A61","A72",3,"A92","A101",1,"A121",34,"A143","A151",1,"A174",1,"A191","A201",1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0.152250467701111,1,0,0
"A12",9,"A32","A43",790,"A63","A73",4,"A92","A101",3,"A121",66,"A143","A152",1,"A172",1,"A191","A201",1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.0297127764938924,3,0,0
"A14",18,"A32","A43",4594,"A61","A72",3,"A93","A101",2,"A123",32,"A143","A152",1,"A173",1,"A192","A201",1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.239022779795312,1,0,1
"A13",6,"A33","A43",683,"A61","A72",2,"A92","A101",1,"A122",29,"A141","A152",1,"A173",1,"A191","A201",1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0238252448552878,1,0,0
"A11",48,"A32","A40",7763,"A61","A75",4,"A93","A101",4,"A124",42,"A141","A153",1,"A174",1,"A191","A201",2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0.413392758886321,1,1,1
"A14",18,"A32","A45",1943,"A61","A72",4,"A92","A101",4,"A121",23,"A143","A152",1,"A173",1,"A191","A201",2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.09315505667437,0,1,0
"A13",6,"A34","A40",1323,"A62","A75",2,"A91","A101",4,"A123",28,"A143","A152",2,"A173",2,"A192","A201",1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.0590403873665676,0,0,0
"A14",6,"A32","A46",1538,"A61","A72",1,"A92","A101",2,"A124",56,"A143","A152",1,"A173",1,"A191","A201",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.0708704743039507,2,0,0
"A11",18,"A34","A45",1190,"A61","A71",2,"A92","A101",4,"A124",55,"A143","A153",3,"A171",2,"A191","A201",2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0.0517222405634423,2,1,0
"A14",6,"A32","A44",1338,"A63","A73",1,"A91","A101",4,"A121",62,"A143","A152",1,"A173",1,"A191","A201",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.0598657422691757,2,0,0
